Domain,MX Records Exist?,MX Provider,MX (Lowest Preference),SPF Record Exists?,SPF Record,SPF Mechanism (Mode),DMARC Record Exists?,DMARC Record,DMARC Domain Policy (Mode),DMARC Subdomain Policy (Mode),O365 Exchange Online?,O365 Tenant Name,O365 DKIM Enabled?,O365 Federated?,O365 Federation Provider,O365 Federation Hostname,O365 Federation Brand Name,O365/AzureAD Directory ID,O365/AzureAD is Unmanaged?,MTA-STS Record Exists?,MTA-STS Policy Mode,MTA-STS Allowed MX Hosts,DNS Registrar,DNS Host,DNSSEC DNSKEY Record Exists?
poczta.onet.pl,True,Other/Undetermined,mx.poczta.onet.pl,True,v=spf1 redirect=onet.pl,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,poczta.onet.pl,67fc85d8-4520-4291-be5c-0ca53c046c3e,True,False,,,accelerator.support.dreamlab.pl,,False
pop3.ru,True,Other/Undetermined,mx.yandex.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,noc.qip.ru,"ns2.pop3.ru,ns1.pop3.ru",False
post.com,True,Other/Undetermined,mx00.mail.com,True,v=spf1 redirect=mail.com,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,ggorman.world.com,"pdns1.ultradns.net,pdns2.ultradns.net,pdns3.ultradns.org,pdns4.ultradns.org,pdns5.ultradns.info,pdns6.ultradns.co.uk",False
post.cz,True,Other/Undetermined,mx1.seznam.cz,True,v=spf1 mx ip4:77.75.78.0/23 ip4:77.75.76.0/23 ip6:2a02:598::/32 ?all,NEUTRAL,True,v=DMARC1; p=none; rua=mailto:abuse@seznam.cz,NONE,,No,N/A,N/A,False,N/A,N/A,post.cz,c8c7a6b9-f194-40c6-8c09-ae0a6522a036,True,False,,,hostmaster.seznam.cz,"ans.seznam.cz,ams.seznam.cz",True
protonmail.ch,True,Other/Undetermined,mail.protonmail.ch,True,v=spf1 include:_spf.protonmail.ch ~all,SOFTFAIL,True,v=DMARC1; p=quarantine; fo=1;,QUARANTINE,,No,N/A,N/A,False,N/A,N/A,protonmail.ch,25608e57-8ad8-4320-ab1a-e8a28749c865,True,True,ENFORCE,"mail.protonmail.ch,mailsec.protonmail.ch",support.protonmail.ch,"ns2.protonmail.ch,ns1.protonmail.ch",True
protonmail.com,True,Other/Undetermined,mail.protonmail.ch,True,v=spf1 include:_spf.protonmail.ch ~all,SOFTFAIL,True,v=DMARC1; p=quarantine; fo=1;,QUARANTINE,,No,N/A,N/A,False,N/A,N/A,protonmail.com,81500f6d-bce9-4834-b446-74b5fb9cf10e,True,System.Object[],ENFORCE,"mail.protonmail.ch,mailsec.protonmail.ch",support.protonmail.ch,"ns3.protonmail.ch,ns1.protonmail.ch",True
qip.ru,True,Other/Undetermined,mx.yandex.net,True,v=spf1 redirect=_spf.yandex.net,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,qip.ru,ae42cd74-9374-496b-b3cb-54aab4d048cf,True,False,,,noc.qip.ru,"ns2.qip.ru,ns1.qip.ru",False
qmail.com,True,Other/Undetermined,mx3.qq.com,True,v=spf1 include:spf.mail.qq.com ~all,SOFTFAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,webmaster.qq.com,"ns2.qq.com,ns3.qq.com,ns4.qq.com,ns1.qq.com",False
qq.com,True,Other/Undetermined,mx3.qq.com,True,v=spf1 include:spf.mail.qq.com -all,FAIL,True,v=DMARC1; p=none; rua=mailto:mailauth-reports@qq.com,NONE,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,webmaster.qq.com,"ns4.qq.com,ns1.qq.com,ns2.qq.com,ns3.qq.com",False
rambler.ru,True,Other/Undetermined,inmx.rambler.ru,True,v=spf1 ip4:81.19.78.96/27 ip4:81.19.78.0/27 ip4:81.19.88.0/24 ip4:81.19.92.32/27 -exists:%{ir}.spf.rambler.ru -exists:%{l}.u.spf.rambler.ru ~all,SOFTFAIL,True,v=DMARC1; p=quarantine; rua=mailto:rua_dmarc@rambler-co.ru; ruf=mailto:ruf_dmarc@rambler-co.ru,QUARANTINE,,No,N/A,N/A,False,N/A,N/A,rambler.ru,fd7d233b-48ae-40f2-a856-f9091bfeae15,True,False,,,dns.rambler-co.ru,"ns3.rambler.ru,ns4.rambler.ru,ns5.rambler.ru,ns2.rambler.ru",False
rambler.ua,True,Other/Undetermined,inmx.rambler.ru,True,v=spf1 ip4:81.19.78.96/27 ip4:81.19.78.0/27 ip4:81.19.88.0/24 ip4:81.19.92.32/27 -exists:%{ir}.spf.rambler.ru -exists:%{l}.u.spf.rambler.ru ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:rua_dmarc@rambler-co.ru; ruf=mailto:ruf_dmarc@rambler-co.ru,NONE,,No,N/A,N/A,False,N/A,N/A,rambler.ua,8d0de560-f0a6-4100-b265-76bce56e00f9,True,False,,,hostmaster.rambler-co.ru,"ns4.rambler.ru,ns5.rambler.ru,ns2.rambler.ru,ns3.rambler.ru",False
rbcmail.ru,True,Other/Undetermined,mx.yandex.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,rbcmail.ru,655a2a8a-5789-4078-94c3-e54b8330d6c9,True,False,,,noc.qip.ru,"ns1.rbcmail.ru,ns2.rbcmail.ru",False
ro.ru,True,Other/Undetermined,inmx.rambler.ru,True,v=spf1 ip4:81.19.78.96/27 ip4:81.19.78.0/27 ip4:81.19.88.0/24 -exists:%{ir}.spf.rambler.ru ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:rua_dmarc@rambler-co.ru; ruf=mailto:ruf_dmarc@rambler-co.ru,NONE,,No,N/A,N/A,False,N/A,N/A,ro.ru,301c21e6-c42d-40f7-a453-954c0cc8064a,True,False,,,dns.rambler-co.ru,"ns2.rambler.ru,ns3.rambler.ru,ns4.rambler.ru,ns5.rambler.ru",False
rocketmail.com,True,Other/Undetermined,mta7.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
rogers.com,True,Other/Undetermined,mx-rogers.mail.am0.yahoodns.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,cnrbacc.rci.rogers.com,"ns2.ym.rnc.net.cable.rogers.com,ns2.wlfdle.rnc.net.cable.rogers.com,ns3.ym.rnc.net.cable.rogers.com,ns3.wlfdle.rnc.net.cable.rogers.com",False
salesforce.com,True,Proofpoint,mx0b-00177002.pphosted.com,True,v=spf1 include:_spf.google.com include:_spf.salesforce.com  include:spf.mandrillapp.com exists:%{i}._spf.corp.salesforce.com ~all,SOFTFAIL,True,"v=DMARC1;p=reject;pct=100;sp=none;np=reject;fo=1;ruf=mailto:d@ruf.agari.com,mailto:dmarc_ruf@emaildefense.proofpoint.com;rua=mailto:d@rua.agari.com,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_agg@vali.email",,NONE,No,N/A,N/A,True,Other/Undetermined,aloha.my.salesforce.com,"Salesforce.com, Inc.",690b6114-8fb7-4554-b29b-acc18e6fc5cd,False,False,,,hostmaster.salesforce.com,"ns2.salesforce.com,ns3.salesforce.com,ns4.salesforce.com,dns01.salesforce.com,dns02.salesforce.com,dns03.salesforce.com,dns04.salesforce.com,dns05.salesforce.com,dns06.salesforce.com,ns1.salesforce.com",False
seznam.cz,True,Other/Undetermined,mx1.seznam.cz,True,v=spf1 mx ip4:77.75.78.0/23 ip4:77.75.76.0/23 ip6:2a02:598::/32 ?all,NEUTRAL,True,v=DMARC1; p=none; rua=mailto:abuse@seznam.cz,NONE,,No,N/A,N/A,False,N/A,N/A,seznam.cz,df6b9dee-d6c3-4015-8205-36e3f833cef6,True,False,,,hostmaster.seznam.cz,"ans.seznam.cz,ams.seznam.cz",True
sfr.fr,True,Other/Undetermined,smtp-in.sfr.fr,True,v=spf1 ip4:93.17.128.0/24 ip4:198.2.187.67 ip4:52.36.127.248 ip4:86.64.210.3 ip4:86.64.210.5 ip4:86.64.210.19 ip4:86.64.210.79 ip4:86.64.210.153 ip4:86.64.210.154 ip4:195.62.75.16/29 include:mailgun.org include:spf.mailjet.com include:spf1.sfr.fr ?all,NEUTRAL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,sfr.fr,7954c462-01dd-438d-bf52-58ff2997c96e,True,False,,,support.dns.sfr.net,"ns2pub.sfr.fr,ns1pub.sfr.fr",False
shaw.ca,True,Other/Undetermined,smtp.glb.shawcable.net,True,v=spf1 mx ip4:64.59.134.0/25 ip4:64.59.136.128/27 ip4:24.71.223.0/25 ip4:204.209.208.40 ip4:204.209.208.41 ptr:bis.na.blackberry.com ip4:24.215.0.0/24 ~all,SOFTFAIL,True,v=DMARC1; p=none; pct=100; rua=mailto:dmarc_rua_report@shaw.ca,NONE,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,dnsadmin.shaw.ca,"ns9htok.shawcable.net,ns7nocg.shawcable.net,ns8socg.shawcable.net",False
sky.com,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 include:_ipspf.yahoo.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:5763eef50c@rep.dmarcanalyzer.com; ruf=mailto:5763eef50c@for.dmarcanalyzer.com; sp=none; fo=1;,NONE,NONE,No,N/A,N/A,False,N/A,N/A,sky.com,398a6ed0-01ba-4c7b-9c28-2b6f95c50232,True,False,,,hostmaster.isp.sky.com,"edns1.ultradns.com,edns1.ultradns.net,edns1.ultradns.org,ns0.isp.sky.com,ns1.isp.sky.com,edns1.ultradns.biz",False
smtp.ru,True,Other/Undetermined,mx.yandex.net,True,v=spf1 redirect=_spf.yandex.net,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,smtp.ru,a11e2554-1cbd-4dfb-80b1-51aaca70b370,True,False,,,noc.qip.ru,"ns1.smtp.ru,ns2.smtp.ru",False
spoko.pl,True,Other/Undetermined,mx.poczta.onet.pl,True,v=spf1 redirect=onet.pl,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,spoko.pl,1ab4ed01-167b-4b9a-b8cb-35198c9af039,True,False,,,accelerator.support.dreamlab.pl,"ns1.accelerator.dreamlab.pl,ns2.accelerator.dreamlab.pl,ns3.accelerator.dreamlab.pl,ns4.accelerator.dreamlab.pl",False
strato.de,True,Other/Undetermined,post.in.strato.de,False,,N/A,False,N/A,N/A,N/A,Possibly,Undetermined,False,True,Other/Undetermined,sts.1and1.org,United Internet Group,4336ed25-a33e-4aab-92ed-3e7fae3bb2fd,False,False,,,de-domain.xlink.net,"ns2.strato.de,ns3.strato.de,ns4.strato.de,ns1.strato.de",False
suddenlink.net,True,Other/Undetermined,mx.suddenlink.net,True,v=spf1 ip4:208.180.40.0/24 ip4:208.180.41.0/24 ~all,SOFTFAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,suddenlink.net,068b3ad2-63ba-4325-a138-fd1a8add3e6f,True,False,,,abuse.alticeusa.com,"ns2.suddenlink.net,ns1.suddenlink.net",False
talktalk.net,True,Other/Undetermined,mx.talktalk.net,True,v=spf1 redirect=talktalkplc.com,Other/Undetermined,True,"v=DMARC1; p=reject; pct=0; fo=1; ri=3600; rua=mailto:1cf493e1@inbox.ondmarc.com,mailto:xmjbvred@ag.dmarcian-eu.com; ruf=mailto:1cf493e1@inbox.ondmarc.com,mailto:xmjbvred@fr.dmarcian-eu.com;",REJECT,,No,N/A,N/A,False,N/A,N/A,talktalk.net,42745e4e-db3e-4551-a11b-866b1b5c2cf2,True,False,,,noc.opaltelecom.net,"ds1.opaltelecom.net,ds2.opaltelecom.net,ds0.opaltelecom.net",False
telenet.be,True,Other/Undetermined,mx1.telenet-ops.be,True,v=spf1 redirect=_spf.telenet-ops.be,Other/Undetermined,True,v=DMARC1; p=none; sp=none; rua=mailto:jn2qdxcl@ag.dmarcian.eu,NONE,NONE,No,N/A,N/A,False,N/A,N/A,telenet.be,a23bd48f-cfb2-4a32-a001-539c52aeaa5e,True,False,,,systemgroup.telenet-ops.be,"ns2.telenet-ops.be,ns.telenet-ops.be",False
telia.com,True,Other/Undetermined,mail.telia.com,True,v=spf1 ip4:81.236.60.128/26 ip4:81.236.60.192/28 include:_spf-a.telia.net include:_spf-b.telia.net include:_spf-c.telia.net include:_spf-2.telia.com ~all,SOFTFAIL,True,v=DMARC1; p=none; sp=none; pct=100; rua=mailto:dmarc-rua-report.telia.com@report.telia.net; fo=s;,NONE,NONE,No,N/A,N/A,False,N/A,N/A,telia.com,a618d700-872b-41de-84c6-004e6e176e0f,True,False,,,backbone.telia.net,"dns2.telia.com,ns02.savvis.net,dns49.de.telia.net,dns1.telia.com",False
telus.com,True,Other/Undetermined,bliksem.nssi.telus.com,True,v=spf1 redirect=_spf_telus_com.nssi.telus.com,Other/Undetermined,True,"v=DMARC1; p=none; rua=mailto:telus@rua.dmp.cisco.com,mailto:dmarc_agg@vali.email",NONE,,No,N/A,N/A,False,N/A,N/A,telus.com,1fc70f2a-9687-481a-b969-09bf1abd4fbd,False,False,,,dnsadmin2.telus.com,"dns40.telus.ca,dns40.telus.com",False
telus.net,True,Other/Undetermined,mx.telus.net,True,v=spf1 ip4:199.185.220.0/24 ip4:198.161.157.0/24 ip4:198.161.156.0/24 ip4:204.209.205.0/26 ip4:209.171.16.0/24 ip4:100.64.0.0/24 mx ?all,NEUTRAL,True,"v=DMARC1; p=none; rua=mailto:dmarc@admin.telus.net,mailto:dmarc_agg@vali.email",NONE,,No,N/A,N/A,False,N/A,N/A,telus.net,6f33cd35-7442-4fc4-a90d-e7b5e35f3cd8,True,False,,,dnsadmin2.telus.com,"dns24.telus.com,dns24.telus.ca",False
temp-mail.org,True,Other/Undetermined,mx.yandex.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,dns.cloudflare.com,"rosa.ns.cloudflare.com,ram.ns.cloudflare.com",False
test.com,True,Other/Undetermined,mx.spamexperts.com,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,EIG,a16223f4-c69d-4219-ae76-70327116d307,False,False,,,namehost.worldnic.com,"ns65.worldnic.com,ns66.worldnic.com",False
tiscali.co.uk,True,Other/Undetermined,mx.tiscali.co.uk,True,v=spf1 mx a ip4:62.24.135.128/26 ip4:62.24.229.0/26 ip4:62.24.135.64/26 ip4:78.144.6.128/26 -all,FAIL,True,"v=DMARC1; p=quarantine; pct=100; fo=1; ri=3600; rua=mailto:1cf493e1@inbox.ondmarc.com,mailto:4lqgaibx@ag.dmarcian.com; ruf=mailto:1cf493e1@inbox.ondmarc.com,mailto:4lqgaibx@fr.dmarcian.com;",QUARANTINE,,No,N/A,N/A,False,N/A,N/A,tiscali.co.uk,b4b2ccaf-551c-4d35-86cc-cb89af1dae54,True,False,,,hostmaster.talktalkplc.com,"ns0.as9105.com,ns0.tiscali.co.uk",False
tlen.pl,True,Other/Undetermined,mx.tlen.pl,True,v=spf1 include:wp.pl -all,FAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,tlen.pl,4c1a8c27-6d2c-4274-b734-874b5d65fd0d,True,False,,,root.go2.pl,"ns2.go2.pl,ns1.go2.pl",False
tut.by,True,Other/Undetermined,mx.yandex.ru,True,v=spf1 +a +mx ip4:93.125.30.151 ip4:195.137.160.0/24 ip4:91.149.157.0/24 ip6:2a0a:7d80::/80 ip6:2a04:2e80:7:0:1::/80 include:servers.mcsv.net include:tutby.com include:_spf.yandex.net -all,FAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,tut.by,2d7204ac-c141-4770-bdb1-46d45941462b,True,False,,,hostmaster.tutby.com,"ns2.hosterby.com,ns1.hosterby.com",True
tuta.io,True,Other/Undetermined,mail.tutanota.de,True,v=spf1 include:spf.tutanota.de -all,FAIL,True,v=DMARC1; p=none; adkim=s,NONE,,No,N/A,N/A,False,N/A,N/A,tuta.io,e2165c7b-a423-480d-8f14-fc310df2224e,True,False,,,hostmaster.tutao.de,"ns22.irondns.net,ns23.irondns.net",True
tutamail.com,True,Other/Undetermined,mail.tutanota.de,True,v=spf1 include:spf.tutanota.de -all,FAIL,True,v=DMARC1; p=none; adkim=s,NONE,,No,N/A,N/A,False,N/A,N/A,tutamail.com,5a532e6d-b1cd-49ad-90eb-62e5833daf0f,True,False,,,hostmaster.tutao.de,"ns22.irondns.net,ns23.irondns.net",True
tutanota.com,True,Other/Undetermined,mail.tutanota.de,True,v=spf1 include:spf.tutanota.de -all,FAIL,True,v=DMARC1; p=none; adkim=s,NONE,,No,N/A,N/A,False,N/A,N/A,tutanota.com,666113c1-4a13-428a-8c86-550b33bcc5f6,True,False,,,hostmaster.tutao.de,"ns23.irondns.net,ns22.irondns.net",True
tutanota.de,True,Other/Undetermined,mail.tutanota.de,True,v=spf1 include:spf.tutanota.de include:spf.crsend.com -all,FAIL,True,v=DMARC1; p=none; adkim=s,NONE,,No,N/A,N/A,False,N/A,N/A,tutanota.de,2a0e0009-d254-4f58-94fc-e5212d792579,True,False,,,hostmaster.tutao.de,"ns23.irondns.net,ns22.irondns.net",True
ua.fm,True,Other/Undetermined,out12.mi6.kiev.ua,True,v=spf1 ip4:91.198.36.0/25 ip4:185.187.81.138 ?all,NEUTRAL,True,v=DMARC1; p=none; rua=mailto:dmarc-rua@mi6.kiev.ua,NONE,,No,N/A,N/A,False,N/A,N/A,ua.fm,8e3f7f42-62fc-44b1-81a9-15cdbbc21db5,True,False,,,hostmaster.mi6.kiev.ua.ua.fm,"ns2.mi6.kiev.ua,ns0.mi6.kiev.ua",False
ukr.net,True,Other/Undetermined,mxs.ukr.net,True,v=spf1 redirect=_spf.ukr.net,Other/Undetermined,True,v=DMARC1; p=none; rua=mailto:dmarc_reports@ukr.net,NONE,,No,N/A,N/A,False,N/A,N/A,ukr.net,0bca7c54-4d8c-4863-9936-49679c7bde43,True,False,,,hostmaster.ukr.net,"ns1.fwdcdn.net,ns2.fwdcdn.net",False
usa.com,True,Other/Undetermined,mx01.mail.com,True,v=spf1 redirect=mail.com,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,ggorman.easylink.com,"pdns2.ultradns.net,pdns3.ultradns.org,pdns4.ultradns.org,pdns5.ultradns.info,pdns6.ultradns.co.uk,pdns1.ultradns.net",False
verizon.net,True,Other/Undetermined,mx-aol.mail.gm0.yahoodns.net,True,v=spf1 include:_ipspf.yahoo.com include:verizon.com ip4:209.191.107.0/24 ip4:216.252.111.0/24 ip4:68.142.206.0/24 ip4:209.73.179.0/24 ip4:68.142.203.0/24 ip4:206.46.0.0/16 ip4:69.147.103.0/24 ip4:204.29.186.0/23 ?all,NEUTRAL,True,v=DMARC1; p=reject;pct=100; rua=mailto:d@rua.agari.com; ruf=mailto:d@ruf.agari.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,dns.verizon.com,"ns4.verizon.net,ns1.verizon.net,ns2.verizon.net,ns3.verizon.net",False
virgilio.it,True,Other/Undetermined,smtp-in.virgilio.it,True,v=spf1 ip4:213.209.8.0/21 ip4:213.209.17.209/32 ip4:213.209.17.246/32 include:mail.zendesk.com -all,FAIL,True,"v=DMARC1; p=quarantine; rua=mailto:dmarc_agg_rep@virgilio.it,mailto:dmark_agg@auth.returnpath.net;",QUARANTINE,,No,N/A,N/A,False,N/A,N/A,virgilio.it,0d873e03-1dd5-4a1a-9480-3f166b932a30,True,False,,,postmaster.virgilio.net,"dns1.virgilio.net,dns2.virgilio.net,dns4.virgilio.net,dns5.virgilio.net",False
virginmedia.com,True,Other/Undetermined,mx.tb.ukmail.iss.as9143.net,True,v=spf1 include:_spf.virginmedia.com include:lgsmtp.spf.upcmail.net ~all,SOFTFAIL,True,v=DMARC1; p=quarantine; rua=mailto:jn2qdxcl@ag.dmarcian-eu.com; ruf=mailto:jn2qdxcl@fr.dmarcian-eu.com;,QUARANTINE,,No,N/A,N/A,False,N/A,N/A,virginmedia.com,a220d04f-242c-4fa4-9a43-431dd22bdef6,True,False,,,hostmaster.virginmedia.net,"ns1.virginmedia.net,ns2.virginmedia.net,ns3.virginmedia.net,ns4.virginmedia.net",False
walla.co.il,True,Cisco Email Security (Formerly IronPort Cloud),mx1.hc494-80.c3s2.iphmx.com,True,v=spf1 a mx include:spfa.walla.co.il include:spfb.walla.co.il include:spfc.walla.co.il include:spfd.walla.co.il include:mymarketing.co.il include:activetrail.com ~all,SOFTFAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,walla.co.il,8f299cef-8100-4cbc-9274-0492f0b7692d,True,False,,,awsdns-hostmaster.amazon.com,"ns-104.awsdns-13.com,ns-992.awsdns-60.net,ns-1086.awsdns-07.org,ns-1595.awsdns-07.co.uk",False
web.de,True,Other/Undetermined,mx-ha02.web.de,True,v=spf1 ip4:212.227.126.128/25 ip4:212.227.15.0/25 ip4:212.227.17.0/27 ip4:217.72.192.248/29 ip4:82.165.159.0/26 ip4:217.72.207.0/27 ip4:217.72.192.64/26 ip4:82.165.229.130 ip4:82.165.230.22 -all,FAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,True,TESTING,"mx-ha02.web.de,mx-ha03.web.de",dnsadmin.1und1.de,"ns-webde.ui-dns.org,ns-webde.ui-dns.de,ns-webde.ui-dns.biz,ns-webde.ui-dns.com",True
windowslive.com,True,Other/Undetermined,nam.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns2.msft.net,ns3.msft.net,ns4.msft.net,ns1.msft.net",False
wp.pl,True,Other/Undetermined,mx.wp.pl,True,v=spf1 ip4:193.17.41.0/24 ip4:193.222.135.0/24 ip4:195.200.214.0/24 ip4:212.77.96.0/19 ip4:212.126.20.0/25 mx -all,FAIL,True,v=DMARC1; p=none; rua=mailto:dmarc-reports@wp.pl,NONE,,No,N/A,N/A,False,N/A,N/A,wp.pl,66a32515-1cba-4251-a7ad-4719e7b5b396,True,False,,,dnsmaster.wp-sa.pl,"ns1.task.gda.pl,ns2.wp.pl,ns1.wp.pl",False
writeme.com,True,Other/Undetermined,mx01.mail.com,True,v=spf1 redirect=mail.com,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,ggorman.easylink.com,"pdns2.ultradns.net,pdns3.ultradns.org,pdns4.ultradns.org,pdns5.ultradns.info,pdns6.ultradns.co.uk,pdns1.ultradns.net",False
xaker.ru,True,Other/Undetermined,mx.yandex.ru,True,v=spf1 redirect=_spf.yandex.ru,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,xaker.ru,eb98001a-eb60-4142-93bd-cc2c9a7f3fa7,True,False,,,dns-hosting.yandex.ru,"dns1.yandex.net,dns2.yandex.net",False
y7mail.com,True,Other/Undetermined,mta6.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
ya.ru,True,Other/Undetermined,mx.yandex.ru,True,v=spf1 redirect=_spf.yandex.ru,Other/Undetermined,True,v=DMARC1; p=none; fo=1; rua=mailto:dmarc-rua@yandex.ru,NONE,,No,N/A,N/A,False,N/A,N/A,ya.ru,9708ece8-b229-4215-8334-84efbb913f34,True,False,,,sysadmin.yandex.ru,"ns2.yandex.ru,ns1.yandex.ru",False
yahoo.at,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.at,b778c2dd-5d95-4a94-8b91-be4e839ba35a,True,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.be,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.be,7dd89abc-faef-4df4-b75d-df5ee6beb692,True,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.bg,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.ca,True,Other/Undetermined,mta6.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.cl,True,Other/Undetermined,mta7.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.cl,254061ae-7181-48ec-8d50-eb3eefd2c307,True,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com",False
yahoo.co.hu,True,Other/Undetermined,mrin9-x.corp.ne1.yahoo.com,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com",False
